Date,SP500,TSLA,V,AMD,COST
2010-08-06,1121.6400146484375,1.305999994277954,18.03499984741211,7.449999809265137,56.540000915527344
2010-08-09,1127.7900390625,1.3066669702529907,18.684999465942383,7.420000076293945,57.15999984741211
2010-08-10,1121.06005859375,1.2686669826507568,18.8174991607666,6.829999923706055,56.97999954223633
2010-08-11,1089.469970703125,1.1933330297470093,18.377500534057617,6.489999771118164,55.869998931884766
2010-08-12,1083.6099853515625,1.1733330488204956,18.2450008392334,6.570000171661377,55.66999816894531
2010-08-13,1079.25,1.2213330268859863,18.05500030517578,6.489999771118164,55.310001373291016
2010-08-16,1079.3800048828125,1.2519999742507935,18.207500457763672,6.619999885559082,55.369998931884766
2010-08-17,1092.5400390625,1.2766669988632202,18.34000015258789,6.630000114440918,55.83000183105469
2010-08-18,1094.1600341796875,1.2513329982757568,18.219999313354492,6.570000171661377,55.68000030517578
2010-08-19,1075.6300048828125,1.25266695022583,17.907499313354492,6.420000076293945,55.0099983215332
2010-08-20,1071.68994140625,1.273332953453064,17.524999618530273,6.25,55.040000915527344
2010-08-23,1067.3599853515625,1.3420000076293945,17.530000686645508,6.139999866485596,54.900001525878906
2010-08-24,1051.8699951171875,1.2799999713897705,17.665000915527344,5.989999771118164,55.599998474121094
2010-08-25,1055.3299560546875,1.3266669511795044,17.71500015258789,6.130000114440918,57.06999969482422
2010-08-26,1047.219970703125,1.3166669607162476,17.477500915527344,5.869999885559082,56.279998779296875
2010-08-27,1064.5899658203125,1.3133330345153809,17.77750015258789,6.079999923706055,56.189998626708984
2010-08-30,1048.9200439453125,1.324666976928711,17.385000228881836,5.78000020980835,56.06999969482422
2010-08-31,1049.3299560546875,1.2986669540405273,17.2450008392334,5.610000133514404,56.5
2010-09-01,1080.2900390625,1.363332986831665,17.63249969482422,5.760000228881836,57.790000915527344
2010-09-02,1090.0999755859375,1.4040000438690186,17.9950008392334,5.929999828338623,58.59000015258789
2010-09-03,1104.510009765625,1.4033329486846924,18.125,6.090000152587891,58.56999969482422
2010-09-07,1091.8399658203125,1.369333028793335,17.875,5.949999809265137,58.63999938964844
2010-09-08,1098.8699951171875,1.3933329582214355,17.137500762939453,5.829999923706055,59.209999084472656
2010-09-09,1104.1800537109375,1.380666971206665,16.69499969482422,5.860000133514404,58.939998626708984
2010-09-10,1109.550048828125,1.3446669578552246,17.022499084472656,5.809999942779541,59.540000915527344
2010-09-13,1121.9000244140625,1.3813329935073853,16.3700008392334,6.179999828338623,60.04999923706055
2010-09-14,1121.0999755859375,1.4079999923706055,16.780000686645508,6.269999980926514,61.040000915527344
2010-09-15,1125.0699462890625,1.4653329849243164,17.232500076293945,6.21999979019165,61.189998626708984
2010-09-16,1124.6600341796875,1.3960000276565552,17.094999313354492,6.150000095367432,61.2400016784668
2010-09-17,1125.5899658203125,1.348667025566101,17.122499465942383,6.119999885559082,61.290000915527344
2010-09-20,1142.7099609375,1.4040000438690186,17.577499389648438,6.090000152587891,61.279998779296875
2010-09-21,1139.780029296875,1.3846670389175415,17.485000610351562,6.170000076293945,61.27000045776367
2010-09-22,1134.280029296875,1.324666976928711,17.655000686645508,6.260000228881836,62.33000183105469
2010-09-23,1124.8299560546875,1.3040000200271606,17.7450008392334,6.400000095367432,62.5
2010-09-24,1148.6700439453125,1.340000033378601,18.092500686645508,6.840000152587891,64.05000305175781
2010-09-27,1142.1600341796875,1.3686670064926147,18.25,7.019999980926514,63.72999954223633
2010-09-28,1147.699951171875,1.4266669750213623,18.3174991607666,6.949999809265137,65.0
2010-09-29,1144.72998046875,1.4653329849243164,18.602500915527344,7.28000020980835,64.66999816894531
2010-09-30,1141.199951171875,1.3606669902801514,18.565000534057617,7.110000133514404,64.48999786376953
2010-10-01,1146.239990234375,1.3733329772949219,18.329999923706055,7.050000190734863,65.05000305175781
2010-10-04,1137.030029296875,1.3993330001831055,18.309999465942383,6.940000057220459,64.55999755859375
2010-10-05,1160.75,1.4079999923706055,18.747499465942383,6.980000019073486,64.66000366210938
2010-10-06,1159.969970703125,1.3639999628067017,18.5575008392334,6.860000133514404,65.41000366210938
2010-10-07,1158.06005859375,1.3619999885559082,18.40250015258789,6.869999885559082,65.26000213623047
2010-10-08,1165.1500244140625,1.3619999885559082,18.5,7.050000190734863,64.29000091552734
2010-10-11,1165.3199462890625,1.3493330478668213,18.572500228881836,7.239999771118164,64.31999969482422
2010-10-12,1169.77001953125,1.3493330478668213,18.5625,7.300000190734863,63.34000015258789
2010-10-13,1178.0999755859375,1.369333028793335,19.235000610351562,7.21999979019165,63.36000061035156
2010-10-14,1173.81005859375,1.3833329677581787,19.292499542236328,7.139999866485596,63.18000030517578
2010-10-15,1176.18994140625,1.369333028793335,19.399999618530273,7.119999885559082,63.70000076293945
2010-10-18,1184.7099609375,1.348667025566101,19.59000015258789,6.960000038146973,63.209999084472656
2010-10-19,1165.9000244140625,1.3366669416427612,19.387500762939453,6.949999809265137,62.209999084472656
2010-10-20,1178.1700439453125,1.3766670227050781,19.8799991607666,6.820000171661377,62.61000061035156
2010-10-21,1180.260009765625,1.3833329677581787,19.799999237060547,6.889999866485596,63.599998474121094
2010-10-22,1183.0799560546875,1.3813329935073853,19.822500228881836,6.889999866485596,64.02999877929688
2010-10-25,1185.6199951171875,1.3899999856948853,20.157499313354492,7.260000228881836,64.11000061035156
2010-10-26,1185.6400146484375,1.4240000247955322,20.00749969482422,7.199999809265137,63.68000030517578
2010-10-27,1182.449951171875,1.399999976158142,19.979999542236328,7.349999904632568,62.97999954223633
2010-10-28,1183.780029296875,1.4126670360565186,19.112499237060547,7.630000114440918,62.79999923706055
2010-10-29,1183.260009765625,1.4559999704360962,19.540000915527344,7.340000152587891,62.77000045776367
2010-11-01,1184.3800048828125,1.4273329973220825,19.329999923706055,7.360000133514404,63.279998779296875
2010-11-02,1193.5699462890625,1.4166669845581055,19.604999542236328,7.539999961853027,63.720001220703125
2010-11-03,1197.9599609375,1.4513330459594727,19.75,7.639999866485596,63.15999984741211
2010-11-04,1221.06005859375,1.659999966621399,19.997499465942383,8.0,65.4800033569336
2010-11-05,1225.8499755859375,1.6293330192565918,19.950000762939453,8.039999961853027,65.4000015258789
2010-11-08,1223.25,1.6653330326080322,19.677499771118164,8.140000343322754,64.80999755859375
2010-11-09,1213.4000244140625,1.6419999599456787,19.579999923706055,7.909999847412109,64.22000122070312
2010-11-10,1218.7099609375,1.957332968711853,19.822500228881836,7.75,64.44999694824219
2010-11-11,1213.5400390625,1.869333028793335,19.80500030517578,7.630000114440918,65.3499984741211
2010-11-12,1199.2099609375,1.9893330335617065,19.235000610351562,7.630000114440918,65.19999694824219
2010-11-15,1197.75,2.053333044052124,19.09000015258789,7.570000171661377,65.4800033569336
2010-11-16,1178.3399658203125,1.9780000448226929,18.747499465942383,7.429999828338623,65.73999786376953
2010-11-17,1178.5899658203125,1.965999960899353,18.9325008392334,7.329999923706055,67.0199966430664
2010-11-18,1196.68994140625,1.9926669597625732,19.235000610351562,7.349999904632568,66.41000366210938
2010-11-19,1199.72998046875,2.065999984741211,19.262500762939453,7.46999979019165,66.55999755859375
2010-11-22,1197.8399658203125,2.2266669273376465,18.864999771118164,7.409999847412109,67.26000213623047
2010-11-23,1180.72998046875,2.3046669960021973,18.662500381469727,7.320000171661377,66.9000015258789
2010-11-24,1198.3499755859375,2.3646669387817383,18.954999923706055,7.619999885559082,67.54000091552734
2010-11-26,1189.4000244140625,2.3546669483184814,18.8700008392334,7.550000190734863,67.22000122070312
2010-11-29,1187.760009765625,2.2886669635772705,18.547500610351562,7.380000114440918,66.97000122070312
2010-11-30,1180.550048828125,2.355333089828491,18.462499618530273,7.289999961853027,67.61000061035156
2010-12-01,1206.0699462890625,2.2899999618530273,18.80500030517578,7.510000228881836,68.30999755859375
2010-12-02,1221.530029296875,2.1566669940948486,19.25,7.539999961853027,69.01000213623047
2010-12-03,1224.7099609375,2.0993330478668213,19.337499618530273,7.650000095367432,68.38999938964844
2010-12-06,1223.1199951171875,2.02066707611084,19.577499389648438,7.820000171661377,69.19000244140625
2010-12-07,1223.75,2.1040000915527344,19.219999313354492,8.020000457763672,69.63999938964844
2010-12-08,1228.280029296875,2.1579999923706055,19.485000610351562,8.170000076293945,69.25
2010-12-09,1233.0,2.136667013168335,19.780000686645508,7.949999809265137,71.0199966430664
2010-12-10,1240.4000244140625,2.101332902908325,20.049999237060547,8.069999694824219,71.25
2010-12-13,1240.4599609375,2.0366671085357666,20.22249984741211,8.229999542236328,70.73999786376953
2010-12-14,1241.5899658203125,1.9019999504089355,20.15999984741211,8.050000190734863,71.20999908447266
2010-12-15,1235.22998046875,1.9733330011367798,19.235000610351562,8.020000457763672,71.05000305175781
2010-12-16,1242.8699951171875,2.053999900817871,16.797500610351562,8.029999732971191,72.12000274658203
2010-12-17,1243.9100341796875,2.0906670093536377,16.725000381469727,8.100000381469727,71.83999633789062
2010-12-20,1247.0799560546875,2.113332986831665,16.997499465942383,8.239999771118164,72.30999755859375
2010-12-21,1254.5999755859375,2.1506669521331787,17.012500762939453,8.140000343322754,72.31999969482422
2010-12-22,1258.8399658203125,2.175333023071289,17.137500762939453,8.109999656677246,72.2699966430664
2010-12-23,1256.77001953125,2.00600004196167,17.1825008392334,8.039999961853027,72.23999786376953
2010-12-27,1257.5400390625,1.7033330202102661,17.702499389648438,8.050000190734863,72.08000183105469
2010-12-28,1258.510009765625,1.7606669664382935,17.6825008392334,8.09000015258789,72.70999908447266
2010-12-29,1259.780029296875,1.848667025566101,17.649999618530273,8.079999923706055,72.69999694824219
2010-12-30,1257.8800048828125,1.7666670083999634,17.572500228881836,8.140000343322754,72.8499984741211
2010-12-31,1257.6400146484375,1.775333046913147,17.594999313354492,8.180000305175781,72.20999908447266
2011-01-03,1271.8699951171875,1.7746670246124268,17.6299991607666,8.470000267028809,72.47000122070312
2011-01-04,1270.199951171875,1.777999997138977,17.649999618530273,8.770000457763672,72.33000183105469
2011-01-05,1276.56005859375,1.7886669635772705,18.022499084472656,8.90999984741211,70.98999786376953
2011-01-06,1273.8499755859375,1.858667016029358,18.292499542236328,8.6899995803833,70.6500015258789
2011-01-07,1271.5,1.8826669454574585,18.239999771118164,8.829999923706055,70.6500015258789
2011-01-10,1269.75,1.8966670036315918,17.952499389648438,9.1899995803833,70.4800033569336
2011-01-11,1274.47998046875,1.797333002090454,17.969999313354492,8.359999656677246,71.06999969482422
2011-01-12,1285.9599609375,1.797333002090454,18.15250015258789,8.390000343322754,71.48999786376953
2011-01-13,1283.760009765625,1.7480000257492065,17.78499984741211,8.260000228881836,71.5999984741211
2011-01-14,1293.239990234375,1.7166670560836792,17.780000686645508,8.199999809265137,72.51000213623047
2011-01-18,1295.02001953125,1.7093329429626465,17.802499771118164,8.100000381469727,72.5999984741211
2011-01-19,1281.9200439453125,1.6019999980926514,17.280000686645508,7.929999828338623,72.06999969482422
2011-01-20,1280.260009765625,1.5080000162124634,17.672500610351562,8.020000457763672,72.36000061035156
2011-01-21,1283.3499755859375,1.5360000133514404,17.537500381469727,7.539999961853027,72.7699966430664
2011-01-24,1290.8399658203125,1.6326669454574585,17.947500228881836,7.679999828338623,72.62000274658203
2011-01-25,1291.1800537109375,1.6453330516815186,17.895000457763672,7.480000019073486,72.45999908447266
2011-01-26,1296.6300048828125,1.649999976158142,17.75,7.489999771118164,72.62000274658203
2011-01-27,1299.5400390625,1.6613329648971558,17.649999618530273,7.75,73.12000274658203
2011-01-28,1276.3399658203125,1.6006669998168945,17.364999771118164,7.489999771118164,71.93000030517578
2011-01-31,1286.1199951171875,1.6066670417785645,17.462499618530273,7.829999923706055,71.83999633789062
2011-02-01,1307.5899658203125,1.593999981880188,17.674999237060547,8.220000267028809,72.43000030517578
2011-02-02,1304.030029296875,1.5959999561309814,18.022499084472656,8.289999961853027,70.8499984741211
2011-02-03,1307.0999755859375,1.5753329992294312,17.907499313354492,8.329999923706055,74.02999877929688
2011-02-04,1310.8699951171875,1.5640000104904175,18.225000381469727,8.399999618530273,74.12999725341797
2011-02-07,1319.050048828125,1.5379999876022339,18.482500076293945,8.329999923706055,74.25
2011-02-08,1324.5699462890625,1.6326669454574585,18.642499923706055,8.239999771118164,74.80000305175781
2011-02-09,1320.8800048828125,1.547333002090454,18.31999969482422,8.229999542236328,74.66999816894531
2011-02-10,1321.8699951171875,1.5479999780654907,18.684999465942383,8.220000267028809,74.55000305175781
2011-02-11,1329.1500244140625,1.5499999523162842,18.732500076293945,8.279999732971191,75.04000091552734
2011-02-14,1332.3199462890625,1.5386669635772705,18.934999465942383,8.630000114440918,74.66000366210938
2011-02-15,1328.010009765625,1.5226670503616333,18.90250015258789,8.600000381469727,74.33000183105469
2011-02-16,1336.3199462890625,1.6486669778823853,18.989999771118164,8.989999771118164,74.95999908447266
2011-02-17,1340.4300537109375,1.5733330249786377,19.03499984741211,9.4399995803833,74.83999633789062
2011-02-18,1343.010009765625,1.5453330278396606,18.957500457763672,9.180000305175781,75.43000030517578
2011-02-22,1315.43994140625,1.4579999446868896,18.434999465942383,8.850000381469727,73.88999938964844
2011-02-23,1307.4000244140625,1.4553329944610596,18.219999313354492,8.550000190734863,72.83999633789062
2011-02-24,1306.0999755859375,1.5019999742507935,18.477500915527344,9.100000381469727,72.9800033569336
2011-02-25,1319.8800048828125,1.5740000009536743,18.670000076293945,9.289999961853027,73.56999969482422
2011-02-28,1327.219970703125,1.5926669836044312,18.262500762939453,9.210000038146973,74.79000091552734
2011-03-01,1306.3299560546875,1.5959999561309814,18.174999237060547,9.029999732971191,73.62000274658203
2011-03-02,1308.43994140625,1.6013330221176147,18.49250030517578,9.170000076293945,71.76000213623047
2011-03-03,1330.969970703125,1.6239999532699585,18.957500457763672,9.279999732971191,72.48999786376953
2011-03-04,1321.1500244140625,1.6633330583572388,18.672500610351562,9.229999542236328,72.80999755859375
2011-03-07,1310.1300048828125,1.6626670360565186,18.537500381469727,8.84000015258789,72.19000244140625
2011-03-08,1321.8199462890625,1.6440000534057617,18.542499542236328,8.989999771118164,73.62000274658203
2011-03-09,1320.02001953125,1.6480000019073486,18.427499771118164,8.670000076293945,74.16000366210938
2011-03-10,1295.1099853515625,1.6006669998168945,17.850000381469727,8.420000076293945,73.37999725341797
2011-03-11,1304.280029296875,1.6046669483184814,18.127500534057617,8.649999618530273,72.55000305175781
2011-03-14,1296.3900146484375,1.5499999523162842,17.96500015258789,8.430000305175781,71.83999633789062
2011-03-15,1281.8699951171875,1.5299999713897705,17.799999237060547,8.279999732971191,71.55999755859375
2011-03-16,1256.8800048828125,1.5213329792022705,17.739999771118164,8.119999885559082,69.76000213623047
2011-03-17,1273.719970703125,1.5206669569015503,17.857500076293945,8.3100004196167,70.45999908447266
2011-03-18,1279.2099609375,1.5306669473648071,17.854999542236328,8.550000190734863,70.66000366210938
2011-03-21,1298.3800048828125,1.5153330564498901,17.989999771118164,8.550000190734863,71.04000091552734
2011-03-22,1293.77001953125,1.4793330430984497,17.899999618530273,8.359999656677246,71.55000305175781
2011-03-23,1297.5400390625,1.480666995048523,17.997499465942383,8.59000015258789,70.91999816894531
2011-03-24,1309.6600341796875,1.4886670112609863,18.165000915527344,8.829999923706055,72.11000061035156
2011-03-25,1313.800048828125,1.5166670083999634,18.022499084472656,8.880000114440918,71.45999908447266
2011-03-28,1310.18994140625,1.5499999523162842,18.1875,8.6899995803833,71.26000213623047
2011-03-29,1319.43994140625,1.5946669578552246,18.049999237060547,8.680000305175781,71.9000015258789
2011-03-30,1328.260009765625,1.5806670188903809,18.5575008392334,8.789999961853027,72.80999755859375
2011-03-31,1325.8299560546875,1.850000023841858,18.405000686645508,8.600000381469727,73.31999969482422
2011-04-01,1332.4100341796875,1.7773330211639404,18.55500030517578,8.359999656677246,74.25
2011-04-04,1332.8699951171875,1.722000002861023,18.809999465942383,8.100000381469727,74.16999816894531
2011-04-05,1332.6300048828125,1.7799999713897705,18.905000686645508,8.109999656677246,74.93000030517578
2011-04-06,1335.5400390625,1.7660000324249268,19.0,8.430000305175781,74.98999786376953
2011-04-07,1333.510009765625,1.815999984741211,19.102500915527344,8.40999984741211,77.81999969482422
2011-04-08,1328.1700439453125,1.7660000324249268,19.18000030517578,8.470000267028809,76.41000366210938
2011-04-11,1324.4599609375,1.6846669912338257,19.427499771118164,8.420000076293945,76.19999694824219
2011-04-12,1314.1600341796875,1.6433329582214355,19.25749969482422,8.260000228881836,76.44999694824219
2011-04-13,1314.4100341796875,1.6619999408721924,19.375,8.199999809265137,76.41000366210938
2011-04-14,1314.52001953125,1.6759999990463257,19.077499389648438,8.1899995803833,76.33999633789062
2011-04-15,1319.6800537109375,1.7053329944610596,19.11750030517578,8.270000457763672,76.97000122070312
2011-04-18,1305.1400146484375,1.668666958808899,18.920000076293945,8.199999809265137,76.9000015258789
2011-04-19,1312.6199951171875,1.6773329973220825,18.979999542236328,8.270000457763672,76.70999908447266
2011-04-20,1330.3599853515625,1.7166670560836792,19.342500686645508,8.630000114440918,78.55999755859375
2011-04-21,1337.3800048828125,1.7826670408248901,19.4424991607666,8.710000038146973,78.87000274658203
2011-04-25,1335.25,1.7593330144882202,19.440000534057617,8.699999809265137,78.66000366210938
2011-04-26,1347.239990234375,1.7953330278396606,19.6924991607666,8.880000114440918,79.77999877929688
2011-04-27,1355.6600341796875,1.8053330183029175,19.72249984741211,8.949999809265137,81.0999984741211
2011-04-28,1360.47998046875,1.843999981880188,19.415000915527344,9.069999694824219,81.45999908447266
2011-04-29,1363.6099853515625,1.840000033378601,19.530000686645508,9.100000381469727,80.88999938964844
2011-05-02,1361.219970703125,1.8300000429153442,19.78499984741211,9.029999732971191,81.04000091552734
2011-05-03,1356.6199951171875,1.7913329601287842,20.0,8.800000190734863,80.51000213623047
2011-05-04,1347.3199462890625,1.7793329954147339,19.9424991607666,8.789999961853027,80.13999938964844
2011-05-05,1335.0999755859375,1.762666940689087,19.674999237060547,8.869999885559082,79.61000061035156
2011-05-06,1340.199951171875,1.8079999685287476,19.852500915527344,8.920000076293945,80.44999694824219
2011-05-09,1346.2900390625,1.8606669902801514,19.96500015258789,8.9399995803833,81.4000015258789
2011-05-10,1357.1600341796875,1.8886669874191284,20.087499618530273,8.9399995803833,82.2300033569336
2011-05-11,1342.0799560546875,1.8046669960021973,19.834999084472656,8.880000114440918,81.69999694824219
2011-05-12,1348.6500244140625,1.8446669578552246,19.982500076293945,8.930000305175781,83.31999969482422
2011-05-13,1337.77001953125,1.8366669416427612,19.977500915527344,8.899999618530273,82.72000122070312
2011-05-16,1329.469970703125,1.773332953453064,19.985000610351562,8.670000076293945,82.30999755859375
2011-05-17,1328.97998046875,1.730666995048523,20.149999618530273,8.539999961853027,82.70999908447266
2011-05-18,1340.6800537109375,1.7566670179367065,20.002500534057617,8.670000076293945,83.23999786376953
2011-05-19,1343.5999755859375,1.8799999952316284,19.90999984741211,8.640000343322754,83.86000061035156
2011-05-20,1333.27001953125,1.8646670579910278,19.5575008392334,8.619999885559082,83.4000015258789
2011-05-23,1317.3699951171875,1.7879999876022339,19.229999542236328,8.489999771118164,82.63999938964844
2011-05-24,1316.280029296875,1.7813329696655273,19.399999618530273,8.390000343322754,81.3499984741211
2011-05-25,1320.469970703125,1.9320000410079956,19.6875,8.430000305175781,80.31999969482422
2011-05-26,1325.68994140625,1.9653329849243164,19.822500228881836,8.479999542236328,80.80999755859375
2011-05-27,1331.0999755859375,1.9700000286102295,19.950000762939453,8.489999771118164,81.52999877929688
2011-05-31,1345.199951171875,2.0093328952789307,20.264999389648438,8.680000305175781,82.4800033569336
2011-06-01,1314.550048828125,1.901332974433899,19.795000076293945,8.369999885559082,80.20999908447266
2011-06-02,1312.93994140625,1.9173330068588257,20.174999237060547,8.239999771118164,79.0
2011-06-03,1300.1600341796875,2.0086669921875,19.782499313354492,7.96999979019165,77.80999755859375
2011-06-06,1286.1700439453125,1.9133330583572388,19.549999237060547,7.800000190734863,77.69000244140625
2011-06-07,1284.93994140625,1.891332983970642,19.954999923706055,7.710000038146973,78.36000061035156
2011-06-08,1279.56005859375,1.8079999685287476,19.177499771118164,7.619999885559082,78.93000030517578
2011-06-09,1289.0,1.841333031654358,19.107500076293945,7.639999866485596,79.02999877929688
2011-06-10,1270.97998046875,1.8573329448699951,18.672500610351562,7.590000152587891,78.30000305175781
2011-06-13,1271.8299560546875,1.8953330516815186,18.71500015258789,7.539999961853027,78.44999694824219
2011-06-14,1287.8699951171875,1.9066669940948486,18.982500076293945,7.670000076293945,79.23999786376953
2011-06-15,1265.4200439453125,1.8213330507278442,18.709999084472656,7.5,77.93000030517578
2011-06-16,1267.6400146484375,1.7666670083999634,18.719999313354492,7.190000057220459,78.8499984741211
2011-06-17,1271.5,1.7666670083999634,18.607500076293945,7.0,79.62999725341797
2011-06-20,1278.3599853515625,1.7339999675750732,18.512500762939453,6.889999866485596,81.25
2011-06-21,1295.52001953125,1.835332989692688,18.747499465942383,7.21999979019165,81.38999938964844
2011-06-22,1287.1400146484375,1.8140000104904175,18.665000915527344,7.059999942779541,80.5199966430664
2011-06-23,1283.5,1.8473329544067383,18.827499389648438,7.059999942779541,80.4000015258789
2011-06-24,1268.449951171875,1.8380000591278076,18.342500686645508,6.900000095367432,79.12999725341797
2011-06-27,1280.0999755859375,1.8306670188903809,18.47249984741211,6.920000076293945,79.8499984741211
2011-06-28,1296.6700439453125,1.8739999532699585,18.81999969482422,6.949999809265137,79.98999786376953
2011-06-29,1307.4100341796875,1.8860000371932983,21.642499923706055,6.889999866485596,80.02999877929688
2011-06-30,1320.6400146484375,1.9420000314712524,21.065000534057617,6.989999771118164,81.23999786376953
2011-07-01,1339.6700439453125,1.9346669912338257,21.99250030517578,7.110000133514404,81.54000091552734
2011-07-05,1337.8800048828125,1.942667007446289,22.079999923706055,7.139999866485596,81.29000091552734
2011-07-06,1339.219970703125,1.9306670427322388,22.049999237060547,7.0,82.63999938964844
2011-07-07,1353.219970703125,1.9819999933242798,22.537500381469727,7.150000095367432,82.05999755859375
2011-07-08,1343.800048828125,1.920667052268982,22.4325008392334,6.949999809265137,81.41000366210938
2011-07-11,1319.489990234375,1.8899999856948853,21.975000381469727,6.760000228881836,80.68000030517578
2011-07-12,1313.6400146484375,1.878000020980835,21.924999237060547,6.429999828338623,80.70999908447266
2011-07-13,1317.719970703125,1.9093329906463623,22.184999465942383,6.480000019073486,80.83999633789062
2011-07-14,1308.8699951171875,1.8406670093536377,21.985000610351562,6.440000057220459,80.33000183105469
2011-07-15,1316.1400146484375,1.8386670351028442,22.1875,6.429999828338623,79.86000061035156
2011-07-18,1305.43994140625,1.8153330087661743,22.017499923706055,6.179999828338623,79.11000061035156
2011-07-19,1326.72998046875,1.8593330383300781,22.302499771118164,6.480000019073486,80.80999755859375
2011-07-20,1325.8399658203125,1.9126670360565186,22.15999984741211,6.599999904632568,80.69000244140625
2011-07-21,1343.800048828125,1.9133330583572388,22.012500762939453,6.5,81.5199966430664
2011-07-22,1345.02001953125,1.952666997909546,22.3799991607666,7.75,81.66999816894531
2011-07-25,1337.4300537109375,1.8993330001831055,22.270000457763672,7.630000114440918,81.16000366210938
2011-07-26,1331.93994140625,1.8666670322418213,22.299999237060547,7.659999847412109,80.55000305175781
2011-07-27,1304.8900146484375,1.8426669836044312,21.9375,7.510000228881836,78.38999938964844
2011-07-28,1300.6700439453125,1.878000020980835,21.729999542236328,7.420000076293945,78.33000183105469
2011-07-29,1292.280029296875,1.878000020980835,21.385000228881836,7.340000152587891,78.25
2011-08-01,1286.93994140625,1.9179999828338623,21.420000076293945,7.21999979019165,77.70999908447266
2011-08-02,1254.050048828125,1.8226670026779175,20.889999389648438,7.110000133514404,75.83000183105469
2011-08-03,1260.3399658203125,1.8133330345153809,21.8700008392334,7.159999847412109,77.08000183105469
2011-08-04,1200.0699462890625,1.649999976158142,21.247499465942383,6.5,76.51000213623047
2011-08-05,1199.3800048828125,1.6160000562667847,20.852500915527344,6.559999942779541,76.73999786376953
2011-08-08,1119.4599609375,1.5759999752044678,19.809999465942383,5.940000057220459,70.62000274658203
2011-08-09,1172.530029296875,1.670667052268982,20.690000534057617,6.179999828338623,74.66000366210938
2011-08-10,1120.760009765625,1.5880000591278076,19.81999969482422,5.849999904632568,70.38999938964844
2011-08-11,1172.6400146484375,1.6866669654846191,21.1299991607666,6.170000076293945,72.61000061035156
2011-08-12,1178.81005859375,1.753999948501587,20.957500457763672,6.210000038146973,72.79000091552734
2011-08-15,1204.489990234375,1.7486670017242432,21.467500686645508,6.429999828338623,74.08000183105469
2011-08-16,1192.760009765625,1.7400000095367432,21.457500457763672,6.340000152587891,75.13999938964844
2011-08-17,1193.8900146484375,1.722000002861023,20.997499465942383,6.139999866485596,76.12000274658203
2011-08-18,1140.6500244140625,1.6173330545425415,20.072500228881836,5.789999961853027,74.36000061035156
2011-08-19,1123.530029296875,1.4866670370101929,19.899999618530273,5.980000019073486,74.36000061035156
2011-08-22,1123.8199462890625,1.463333010673523,19.947500228881836,6.050000190734863,74.41999816894531
2011-08-23,1162.3499755859375,1.5306669473648071,20.9424991607666,6.5,76.22000122070312
2011-08-24,1177.5999755859375,1.591333031654358,21.594999313354492,6.340000152587891,77.48999786376953
